Brand,Description,VendorNo,VendorName,Total_Qty_Sold,Total_Revenue,Unit_Cost,Total_COGS,Gross_Profit
3695,Rain Organics Vodka,8004,SAZERAC CO INC             ,4263,50346.37,7.68,32739.84,17606.530000000002
3745,Taaka Vodka Traveler,8004,SAZERAC CO INC             ,24597,122739.03,3.07,75512.79,47226.240000000005
3750,Margaritaville Island Lime,8004,SAZERAC CO INC             ,35,507.15,11.59,405.65,101.5
3752,Margaritaville Coconut,8004,SAZERAC CO INC             ,69,999.8100000000001,11.06,763.14,236.67000000000007
3753,Margaritaville Tangerine Teq,8004,SAZERAC CO INC             ,26,376.74,11.15,289.90000000000003,86.83999999999997
3758,Margaritaville Gold Tequila,8004,SAZERAC CO INC             ,3471,72632.29,14.59,50641.89,21990.399999999994
3784,Margaritaville Gold Tequila,8004,SAZERAC CO INC             ,4331,47823.69,7.29,31572.99,16250.7
3899,Platinum 7X Distilled Vodka,8004,SAZERAC CO INC             ,40782,162720.18,2.2,89720.40000000001,72999.77999999998
3960,Tortilla Gold Tequila Liquer,8004,SAZERAC CO INC             ,20143,258592.57,9.52,191761.36,66831.21000000002
4212,Margaritaville Spiced Rum,8004,SAZERAC CO INC             ,3,56.97,14.5,43.5,13.469999999999999
4424,Barbarossa Spiced Rum,8004,SAZERAC CO INC             ,86,945.14,8.39,721.5400000000001,223.5999999999999
4762,Hartley Brandy VS,8004,SAZERAC CO INC             ,11375,81203.25,5.03,57216.25,23987.0
4938,Kapali Coffee,8004,SAZERAC CO INC             ,4704,43719.96,7.02,33022.079999999994,10697.880000000005
4939,Kapali Coffee,8004,SAZERAC CO INC             ,10477,172157.23,11.59,121428.43,50728.80000000002
5033,Fireball Cinnamon Whisky,8004,SAZERAC CO INC             ,6389,114938.10999999999,12.97,82865.33,32072.779999999984
5060,Dr McGillicuddy's Butterscth,8004,SAZERAC CO INC             ,10338,145183.62,9.35,96660.29999999999,48523.32000000001
5075,Tuaca Italian Liqueur,8004,,1162,24326.379999999997,,,
5087,Dr McGillicuddy's Peach,8004,SAZERAC CO INC             ,2277,32059.23,9.35,21289.95,10769.279999999999
5090,El Charro Silver Tequila,8004,SAZERAC CO INC             ,4080,54853.2,10.23,41738.4,13114.799999999996
5101,Dr McGillicuddy's Mentholmnt,8004,SAZERAC CO INC             ,18265,258455.35,10.39,189773.35,68682.0
5103,Fireball Cinnamon Whisky,8004,SAZERAC CO INC             ,43533,1093841.67,17.14,746155.62,347686.04999999993
5105,Dr McGillicuddy's Mentholmnt,8004,SAZERAC CO INC             ,17355,390990.44999999995,14.81,257027.55000000002,133962.89999999994
5109,Dr McGillicuddy's Menth Trav,8004,SAZERAC CO INC             ,14323,200642.77,9.84,140938.32,59704.44999999998
5111,Dr McGillicuddy's Mentholmnt,8004,SAZERAC CO INC             ,241963,239543.37,0.72,174213.36,65330.01000000001
5134,Dr McGillicuddy's Cherry,8004,SAZERAC CO INC             ,4718,66881.82,10.39,49020.020000000004,17861.800000000003
5138,Fireball Cinnamon Whisky,8004,SAZERAC CO INC             ,84289,1174428.36,11.1,935607.8999999999,238820.4600000002
5153,Fireball Cinn Whisky Trav,8004,SAZERAC CO INC             ,25465,381031.35,10.44,265854.6,115176.75
5170,Dr McGillicuddy's Apple Pie,8004,SAZERAC CO INC             ,10564,148198.36000000002,9.99,105534.36,42664.000000000015
5191,Fireball Cinnamon Whiskey,8004,SAZERAC CO INC             ,43057,430139.43,7.93,341442.01,88697.41999999998
5197,Southern Comfort,8004,,9321,78594.79,,,
5202,Dr McGillicuddy's Vanilla,8004,SAZERAC CO INC             ,3491,49437.090000000004,10.31,35992.21,13444.880000000005
5212,Margaritaville Silver,8004,SAZERAC CO INC             ,5341,109308.59,15.38,82144.58,27164.009999999995
5218,Chila Orchata Cinnamon Cream,8004,SAZERAC CO INC             ,4667,65291.33,10.68,49843.56,15447.770000000004
5270,Southern Comfort,8004,,23103,25080.97,,,
5273,Southern Comfort 100 Proof,8004,,44,351.56,,,
5287,Dr McGillicuddy's Vanilla,8004,SAZERAC CO INC             ,2,0.98,0.38,0.76,0.21999999999999997
5296,Southern Comfort 100 Proof,8004,,3448,99957.51999999999,,,
5297,Southern Comfort,8004,,8807,123209.93000000001,,,
5298,Southern Comfort 100 Proof,8004,,2976,52322.24,,,
5299,Southern Comfort,8004,,19895,412339.05,,,
5322,Linie Aquavit,8004,,574,14721.259999999998,,,
5341,Dr McGillicuddy's Cherry,8004,SAZERAC CO INC             ,11,5.39,0.39,4.29,1.0999999999999996
5371,Dr McGillicudy's Buttersctch,8004,SAZERAC CO INC             ,403,398.97,0.79,318.37,80.60000000000002
5382,Ice 101 Peppermint Schnapps,8004,SAZERAC CO INC             ,12847,162437.53,9.44,121275.68,41161.850000000006
5390,Dr McGillicuddy's Peach,8004,SAZERAC CO INC             ,7007,6936.93,0.77,5395.39,1541.54
5434,Southern Comfort Caramel,8004,,27,310.23,,,
5487,Fire Water Hot Cinnamon,8004,SAZERAC CO INC             ,199,2784.0099999999998,10.36,2061.64,722.3699999999999
5495,Ch Monet,8004,SAZERAC CO INC             ,496,7931.04,11.67,5788.32,2142.7200000000003
5603,Gran Gala Liqueur,8004,SAZERAC CO INC             ,481,476.19,0.79,379.99,96.19999999999999
5626,Baja Luna Black Raspberry,8004,SAZERAC CO INC             ,8599,88925.01,7.35,63202.649999999994,25722.36
5628,Baja Rosa Strawberry Liqueur,8004,SAZERAC CO INC             ,4296,44336.04,7.24,31103.04,13233.0
5661,Dr McGillicuddy's Root Beer,8004,SAZERAC CO INC             ,17280,240509.2,10.31,178156.80000000002,62352.399999999994
5668,Dr McGillicuddy's Grape,8004,SAZERAC CO INC             ,5563,77415.37,9.69,53905.47,23509.899999999994
5683,Dr McGillicuddy's Apple Pie,8004,SAZERAC CO INC             ,134,65.66,0.39,52.260000000000005,13.399999999999991
5694,Ice Box Mudslide,8004,SAZERAC CO INC             ,9906,105638.94,7.74,76672.44,28966.5
5708,Dr McGillicuddy's Root Beer,8004,SAZERAC CO INC             ,60074,59473.26,0.38,22828.12,36645.14
5801,Dr McGillicuddy's Peppermint,8004,SAZERAC CO INC             ,12162,12040.38,0.73,8878.26,3162.119999999999
5817,GranGala Triple Orange,8004,SAZERAC CO INC             ,3009,90929.90999999999,22.89,68876.01,22053.899999999994
5820,Dr McGillicuddy's Peppermint,8004,SAZERAC CO INC             ,1456,20369.44,11.93,17370.079999999998,2999.3600000000006
5822,Ryans Irish Cream,8004,SAZERAC CO INC             ,2246,16820.54,6.24,14015.04,2805.5
5828,Ryans Irish Cream,8004,SAZERAC CO INC             ,13458,122713.42,6.61,88957.38,33756.03999999999
5849,GranGala Triple Orange,8004,SAZERAC CO INC             ,11168,193756.31999999998,12.4,138483.2,55273.119999999966
5877,Ryans Irish Cream,8004,SAZERAC CO INC             ,37940,37560.6,0.62,23522.8,14037.8
5891,Ryans Irish Cream,8004,SAZERAC CO INC             ,18252,291849.48,11.84,216103.68,75745.79999999999
5954,Fireball Cinnamon Whisky,8004,SAZERAC CO INC             ,192,766.08,2.96,568.3199999999999,197.7600000000001
6224,La Belle Orange Liqueur,8004,SAZERAC CO INC             ,3054,51887.46,12.22,37319.880000000005,14567.579999999994
6942,Southern Comfort Cherry,8004,,81,930.6899999999999,,,
8057,Corazon de Agave Blanco,8004,SAZERAC CO INC             ,1897,43572.03,18.37,34847.89,8724.14
8059,Corazon de Agave Anejo,8004,SAZERAC CO INC             ,804,23775.96,21.73,17470.920000000002,6305.039999999997
8289,E.H.Taylor Jr Single Barrel,8004,SAZERAC CO INC             ,689,41333.11,43.79,30171.31,11161.8
8295,E.H. Taylor Jr Small Batch,8004,SAZERAC CO INC             ,1104,44148.96,31.0,34224.0,9924.96
8581,Stagg Jr Bourbon,8004,SAZERAC CO INC             ,468,23395.32,36.49,17077.32,6318.0
8912,Orgullo Pueblo Viejo Anejo,8004,SAZERAC CO INC             ,1,44.99,33.33,33.33,11.660000000000004
8930,Pueblo Viejo Blanco Tequila,8004,SAZERAC CO INC             ,2,31.98,12.02,24.04,7.940000000000001
8970,Ice Box Manhattan,8004,SAZERAC CO INC             ,7460,80009.4,7.99,59605.4,20403.999999999993
9090,Harmon Buffalo Trace Barrel,8004,SAZERAC CO INC             ,156,3898.44,18.93,2953.08,945.3600000000001
9129,Peychaud's Bitters,8004,SAZERAC CO INC             ,3337,16651.63,3.84,12814.08,3837.550000000001
18875,Di Padrino Dry Vermouth,8004,SAZERAC CO INC             ,2305,18416.95,5.15,11870.75,6546.200000000001
18877,Di Padrino Sweet Vermouth,8004,SAZERAC CO INC             ,3367,26902.33,5.15,17340.050000000003,9562.279999999999
115,Belvedere Vodka,8112,MOET HENNESSY USA INC      ,10255,287037.45,21.37,219149.35,67888.1
159,Glenmorangie Original VAP,8112,MOET HENNESSY USA INC      ,1311,48412.89,27.99,36694.89,11718.0
384,Ardbeg Corryvreckan Scotch,8112,MOET HENNESSY USA INC      ,576,41324.24,54.68,31495.68,9828.559999999998
423,Hennessy Richard Cognac,8112,MOET HENNESSY USA INC      ,4,18787.96,3352.93,13411.72,5376.24
425,Hennessy Paradis,8112,MOET HENNESSY USA INC      ,18,14399.82,620.15,11162.699999999999,3237.120000000001
580,Hennessy VSOP Cognac,8112,MOET HENNESSY USA INC      ,360,25196.4,52.62,18943.2,6253.200000000001
664,Ardbeg Uigeadail Scotch,8112,MOET HENNESSY USA INC      ,626,47357.74,54.01,33810.26,13547.479999999996
821,Grand Marnier,8112,MOET HENNESSY USA INC      ,8616,331221.84,27.99,241161.84,90060.00000000003
942,Glenmorangie Nectar D'Or,8112,MOET HENNESSY USA INC      ,990,62668.1,45.45,44995.5,17672.6
1023,Hennessy VSOP Cognac + 50mL,8112,MOET HENNESSY USA INC      ,1845,91706.55,35.93,66290.85,25415.699999999997
1024,Hennessey VS +VSOP 50mL,8112,MOET HENNESSY USA INC      ,3603,113223.97,19.99,72023.97,41200.0
1086,Hennessy VSOP Privilege VAP,8112,MOET HENNESSY USA INC      ,1068,50185.32,37.29,39825.72,10359.599999999999
1112,Ardbeg Exploration Pk +50mls,8112,MOET HENNESSY USA INC      ,907,41806.93,34.91,31663.369999999995,10143.560000000005
1133,Glenmorangie Collection 4 Pk,8112,MOET HENNESSY USA INC      ,1519,48592.81,23.01,34952.19,13640.619999999995
1202,Hennessy VS Chain VAP,8112,MOET HENNESSY USA INC      ,6,191.94,19.28,115.68,76.25999999999999
1336,Gr Marnier Cordon Rouge VAP,8112,MOET HENNESSY USA INC      ,1868,55601.32,19.42,36276.560000000005,19324.759999999995
1523,Hennessy XO Cognac/Glass Pak,8112,MOET HENNESSY USA INC      ,263,42697.37,149.25,39252.75,3444.6200000000026
1620,Hennessy Privilege VSOP VAP,8112,MOET HENNESSY USA INC      ,495,23284.05,35.87,17755.649999999998,5528.4000000000015
1808,Ardbeg 21 Yr Single Malt,8112,MOET HENNESSY USA INC      ,15,7499.85,373.13,5596.95,1902.9000000000005
2016,Ardbeg Perpetuum Single Malt,8112,MOET HENNESSY USA INC      ,138,13228.619999999999,74.62,10297.560000000001,2931.0599999999977
2074,Ardbeg Auriverdes Scotch,8112,MOET HENNESSY USA INC      ,42,3959.58,68.69,2884.98,1074.6
2367,Glenmorangie Pride,8112,MOET HENNESSY USA INC      ,1,5799.99,4264.7,4264.7,1535.29
2606,Glenmorangie Original 18Yr,8112,MOET HENNESSY USA INC      ,1230,126639.7,79.36,97612.8,29026.899999999994
2610,Glenmorangie Signet Sng Malt,8112,MOET HENNESSY USA INC      ,96,18239.04,138.68,13313.28,4925.76
2618,Glenmorangie Milsean Scotch,8112,MOET HENNESSY USA INC      ,215,21282.85,78.56,16890.4,4392.449999999997
2619,Glenmorangie Original 10 Yr,8112,MOET HENNESSY USA INC      ,2221,148432.78999999998,51.58,114559.18,33873.609999999986
2692,Glenmorangie 10 Yr Scotch,8112,MOET HENNESSY USA INC      ,9337,334079.63,26.31,245656.46999999997,88423.16000000003
2694,Glenmorangie LaSanta,8112,MOET HENNESSY USA INC      ,1955,100054.45,37.31,72941.05,27113.399999999994
2870,Ardbeg Dark Cove Giftbox,8112,MOET HENNESSY USA INC      ,247,27167.53,85.26,21059.22,6108.309999999998
2893,Glenmorangie Quinta Ruban,8112,MOET HENNESSY USA INC      ,2300,122300.0,39.67,91241.0,31059.0
2911,Ardbeg Dark Cove Com Release,8112,MOET HENNESSY USA INC      ,66,7259.34,82.08,5417.28,1842.0600000000004
2928,Glenmorangie Tusail Giftbox,8112,MOET HENNESSY USA INC      ,21,2099.79,73.52,1543.9199999999998,555.8700000000001
2965,Ardbeg 10 Yr Single Malt Sc,8112,MOET HENNESSY USA INC      ,3112,139529.88,34.64,107799.68000000001,31730.199999999997
3168,Belvedere UF Intense Vodka,8112,MOET HENNESSY USA INC      ,2334,58138.659999999996,18.97,44275.979999999996,13862.68
3233,Belvedere Wild Berry,8112,MOET HENNESSY USA INC      ,1304,30166.96,16.66,21724.64,8442.32
3296,Belvedere Pink Grapefruit,8112,MOET HENNESSY USA INC      ,1065,24724.35,15.99,17029.35,7695.0
3640,Belvedere Cytrus Vodka,8112,MOET HENNESSY USA INC      ,1631,35992.689999999995,16.54,26976.739999999998,9015.949999999997
3651,Belvedere Vodka,8112,MOET HENNESSY USA INC      ,5392,21514.08,2.93,15798.560000000001,5715.52
3668,Belvedere Polish Vodka,8112,MOET HENNESSY USA INC      ,12218,536414.8200000001,34.12,416878.16,119536.66000000009
3682,Belvedere Vodka,8112,MOET HENNESSY USA INC      ,17869,413944.31,16.66,297697.54,116246.77000000002
3891,Belvedere Peach Nectar Vodka,8112,MOET HENNESSY USA INC      ,1077,22127.73,18.1,19493.7,2634.029999999999
3952,Belvedere Mango Passion,8112,MOET HENNESSY USA INC      ,1119,23559.809999999998,16.42,18373.980000000003,5185.8299999999945
4109,Hennessy Paradis Imperial,8112,MOET HENNESSY USA INC      ,3,8099.969999999999,2109.37,6328.11,1771.8599999999997
4164,Hennessey 250 Collectors Edi,8112,MOET HENNESSY USA INC      ,2,1199.98,454.54,909.08,290.9
4632,Hennessey Master Blenders #1,8112,MOET HENNESSY USA INC      ,188,15038.119999999999,59.69,11221.72,3816.3999999999996
4652,Hennessy XO Cognac,8112,MOET HENNESSY USA INC      ,1312,218786.88,118.51,155485.12,63301.76000000001
4664,Hennessy Black Cognac,8112,MOET HENNESSY USA INC      ,2925,107263.75,27.77,81227.25,26036.5
4673,Hennessy VS Cognac,8112,MOET HENNESSY USA INC      ,8118,549271.82,46.66,378785.87999999995,170485.94
4683,Hennessy VS Cognac,8112,MOET HENNESSY USA INC      ,12569,49984.71,2.96,37204.24,12780.470000000001
4689,Hennessy Privilege VSOP,8112,MOET HENNESSY USA INC      ,18005,858571.95,33.33,600106.65,258465.29999999993
5342,Grand Marnier,8112,MOET HENNESSY USA INC      ,22623,687309.77,19.85,449066.55000000005,238243.21999999997
5353,Grand Marnier,8112,MOET HENNESSY USA INC      ,11026,206346.24,12.77,140802.02,65544.22
5430,Grand Marnier Cuvee 1880,8112,MOET HENNESSY USA INC      ,52,18199.48,275.58,14330.16,3869.3199999999997
5492,Grand Marnier Cuvee du Cent,8112,MOET HENNESSY USA INC      ,289,43347.11,115.38,33344.82,10002.29
5515,Grand Marnier Flask,8112,MOET HENNESSY USA INC      ,249,2437.7099999999996,7.65,1904.8500000000001,532.8599999999994
5706,Gr Marnier Raspberry Peach,8112,MOET HENNESSY USA INC      ,3262,98547.38,20.6,67197.20000000001,31350.179999999993
5760,Grand Marnier Rasp-Peach,8112,MOET HENNESSY USA INC      ,1435,2855.65,1.51,2166.85,688.8000000000002
6044,Glenmorangie 25 Yr Old,8112,MOET HENNESSY USA INC      ,5,3349.95,523.43,2617.1499999999996,732.8000000000002
6654,Veuve Clicquot Brut Yellow,8112,MOET HENNESSY USA INC      ,38506,1584665.41,27.2,1047363.2,537302.21
7865,Moet & Chandon Imperial,8112,MOET HENNESSY USA INC      ,23290,834892.1,23.97,558261.2999999999,276630.80000000005
8203,Grand Marnier,8112,MOET HENNESSY USA INC      ,46627,139414.73,1.51,70406.77,69007.96
8223,Dom Chandon Blanc de Noir C,8112,MOET HENNESSY USA INC      ,9247,139587.53,10.36,95798.92,43788.61
8537,Dom Chandon Brut Cuvee,8112,MOET HENNESSY USA INC      ,20903,312343.97,9.39,196279.17,116064.79999999996
8612,Grand Marnier,8112,MOET HENNESSY USA INC      ,5516,351316.83999999997,45.79,252577.63999999998,98739.19999999998
8622,Dom Perignon,8112,MOET HENNESSY USA INC      ,4127,589317.73,87.09,359420.43,229897.3
8897,Moet & Chandon Brut Imprl Ro,8112,MOET HENNESSY USA INC      ,2086,111649.14,33.55,69985.29999999999,41663.84000000001
9291,Grand Marnier Quintessence,8112,MOET HENNESSY USA INC      ,6,4799.9400000000005,620.15,3720.8999999999996,1079.0400000000009
9388,Hennessy Privilege VSOP,8112,MOET HENNESSY USA INC      ,4030,97947.7,17.14,69074.2,28873.5
10162,Veuve Clicquot Brut Yellow,8112,MOET HENNESSY USA INC      ,10,2414.9,165.4,1654.0,760.9000000000001
13215,Moet Nectar Imperial Rose,8112,MOET HENNESSY USA INC      ,1643,43015.07,17.22,28292.46,14722.61
13363,Newton Red Label Cab Svgn,8112,MOET HENNESSY USA INC      ,825,14389.249999999998,10.96,9042.0,5347.249999999998
13581,Veuve Clicquot Rose Shop Bag,8112,MOET HENNESSY USA INC      ,407,20345.93,33.11,13475.77,6870.16
14110,Bodegas Numanthia Termes,8112,MOET HENNESSY USA INC      ,34,815.66,15.89,540.26,275.4
14193,Veuve Clicquot Ylw Ice Lettr,8112,MOET HENNESSY USA INC      ,8,359.92,30.61,244.88,115.04000000000002
17378,Terrazas Torrontes Rsv 10,8112,MOET HENNESSY USA INC      ,520,6460.8,8.27,4300.4,2160.4000000000005
18806,Moet & Chandon Grand Vintage,8112,MOET HENNESSY USA INC      ,884,47361.16,36.42,32195.280000000002,15165.880000000001
19218,Veuve Clicquot Brut Grande,8112,MOET HENNESSY USA INC      ,281,33717.19,80.53,22628.93,11088.260000000002
19220,Veuve Clicquot Gold Label,8112,MOET HENNESSY USA INC      ,725,48002.75,44.29,32110.25,15892.5
19270,Veuve Clicquot Brut Yellow,8112,MOET HENNESSY USA INC      ,5692,142243.08,16.44,93576.48000000001,48666.59999999998
19271,Veuve Clicquot Rose,8112,MOET HENNESSY USA INC      ,141,11120.59,53.59,7556.1900000000005,3564.3999999999996
19611,Veuve Clicquot Brut Yellow,8112,MOET HENNESSY USA INC      ,601,62404.99,61.28,36829.28,25575.71
19687,BT Termanthia 10 Toro Red,8112,MOET HENNESSY USA INC      ,18,2771.82,101.31,1823.58,948.2400000000002
20553,Dom Perignon Oeno 96 Silver,8112,MOET HENNESSY USA INC      ,3,827.97,180.39,541.17,286.80000000000007
23694,Dom Perignon Rose,8112,MOET HENNESSY USA INC      ,11,2529.8900000000003,157.53,1732.83,797.0600000000004
23873,Cloudy Bay 12 Te Koko,8112,MOET HENNESSY USA INC      ,97,3879.03,26.66,2586.02,1293.0100000000002
23874,Ruinart Champagne Gift Box,8112,MOET HENNESSY USA INC      ,242,13772.58,38.95,9425.900000000001,4346.6799999999985
24647,Dom Perignon P2 Blanc 1998,8112,MOET HENNESSY USA INC      ,55,16499.45,193.54,10644.699999999999,5854.750000000002
26285,Moet & Chandon Imperial,8112,MOET HENNESSY USA INC      ,1562,115389.37999999999,45.45,70992.90000000001,44396.47999999998
26787,Moet & Chandon Imperial,8112,MOET HENNESSY USA INC      ,5084,56903.66,6.86,34876.240000000005,22027.42
27801,Moet & Chandon Nectar Imper,8112,MOET HENNESSY USA INC      ,1284,59051.16,31.29,40176.36,18874.800000000003
27802,Moet & Chandon Imperial,8112,MOET HENNESSY USA INC      ,1962,48049.38,16.33,32039.459999999995,16009.920000000002
32294,Dom Chandon Brut,8112,MOET HENNESSY USA INC      ,6862,32261.88,2.97,20380.14,11881.740000000002
33930,Dom Chandon Etoile,8112,MOET HENNESSY USA INC      ,34,909.66,17.23,585.82,323.8399999999999
34646,Terrazas Alto Cab Svgn Argn,8112,MOET HENNESSY USA INC      ,22,190.78,5.66,124.52000000000001,66.25999999999999
34647,Terrazas Alto Malbec Argn,8112,MOET HENNESSY USA INC      ,1893,16993.57,5.15,9748.95,7244.619999999999
35589,Cape Mentelle Sem/Svgn Bl,8112,MOET HENNESSY USA INC      ,66,715.34,6.89,454.73999999999995,260.6000000000001
35967,Cloudy Bay Chard Marlboro,8112,MOET HENNESSY USA INC      ,597,14153.029999999999,15.75,9402.75,4750.279999999999
36262,Newton Chard Napa/Sonoma,8112,MOET HENNESSY USA INC      ,2454,43223.46,11.18,27435.719999999998,15787.740000000002
36306,Dom Chandon Pinot Meunier,8112,MOET HENNESSY USA INC      ,3,68.97,15.86,47.58,21.39
36307,Dom Chandon 00 Carnrs Pnt Nr,8112,MOET HENNESSY USA INC      ,24,551.76,15.64,375.36,176.39999999999998
36308,Dom Chandon Riche Extra Dry,8112,MOET HENNESSY USA INC      ,12,227.88,13.01,156.12,71.75999999999999
39523,Cloudy Bay Svgn Bl Marlboro,8112,MOET HENNESSY USA INC      ,5508,132992.91999999998,15.53,85539.23999999999,47453.67999999999
40137,Dom Chandon Carneros Chard,8112,MOET HENNESSY USA INC      ,8,175.92,13.07,104.56,71.35999999999999
40331,Terrazas Alto Chard Mendoza,8112,MOET HENNESSY USA INC      ,29,278.21,6.77,196.32999999999998,81.88
40332,Terrazas RSV Malbec Mendoza,8112,MOET HENNESSY USA INC      ,3875,52337.75,8.21,31813.750000000004,20523.999999999996
40338,Cloudy Bay Pnt Nr Marlboro,8112,MOET HENNESSY USA INC      ,258,6241.42,17.44,4499.52,1741.8999999999996
40782,Krug Rose Champagne,8112,MOET HENNESSY USA INC      ,2,467.98,154.96,309.92,158.06
41485,Newton Unfiltered Chard,8112,MOET HENNESSY USA INC      ,131,5179.6900000000005,25.82,3382.42,1797.2700000000004
42188,Moet & Chandon Nectar Imp Rs,8112,MOET HENNESSY USA INC      ,29498,1533634.52,34.01,1003226.98,530407.54
43019,Krug Grande Cve Brut,8112,MOET HENNESSY USA INC      ,32,2719.68,55.55,1777.6,942.0799999999999
43020,Krug Grande Cuvee Brut,8112,MOET HENNESSY USA INC      ,118,16872.82,96.61,11399.98,5472.84
43782,Newton Unfiltered Cab Svgn,8112,MOET HENNESSY USA INC      ,23,868.77,26.71,614.33,254.43999999999994
43784,Newton Claret Napa,8112,MOET HENNESSY USA INC      ,834,14427.16,11.56,9641.04,4786.119999999999
